unit,Term,Adjusted P-value,Overlap,overlap_ratio,Odds Ratio,Combined Score,Genes,n_high,fraction_high
437,Cellular Response to Mechanical Stimulus (GO:0071260),3.3010499550131395e-05,7/53,0.1320754716981132,15.57535480964181,216.14494720002264,CASP8;PECAM1;TNFRSF10B;TNFRSF10A;SOX9;LTBR;TNFRSF1A,4062,0.050002461962676645
437,Cell Chemotaxis (GO:0060326),3.846181979253088e-05,8/78,0.10256410256410256,11.74404761904762,160.9238386488789,CCRL2;XCL2;CXCR5;PDGFB;CCL3;AZU1;CCR5;VEGFA,4062,0.050002461962676645
437,Regulation of Erythrocyte Differentiation (GO:0045646),5.968827297489898e-05,6/38,0.15789473684210525,19.105670103092784,251.0820739334879,LYN;ZFP36;STAT3;ETS1;ACVR2A;HSPA1A,4062,0.050002461962676645
437,Aortic Valve Morphogenesis (GO:0003180),5.968827297489898e-05,6/38,0.15789473684210525,19.105670103092784,251.0820739334879,EFNA1;NOTCH1;JAG1;TIE1;SNAI1;SOX9,4062,0.050002461962676645
437,Monocyte Chemotaxis (GO:0002548),7.850691584307928e-05,5/23,0.21739130434782608,28.17948717948718,360.6611683989916,LGALS3;IL6;FLT1;PDGFB;CCL3,4062,0.050002461962676645
437,Placenta Development (GO:0001890),7.850691584307928e-05,5/23,0.21739130434782608,28.17948717948718,360.6611683989916,LEP;PDGFB;TFEB;PHLDA2;PTK2,4062,0.050002461962676645
437,Cellular Response to Steroid Hormone Stimulus (GO:0071383),9.373290820721396e-05,5/24,0.20833333333333334,26.695006747638327,335.64237766536246,SRC;GPER1;NR3C1;AREG;HSPA1A,4062,0.050002461962676645
437,Blood Vessel Diameter Maintenance (GO:0097746),9.481080830644165e-05,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,NPPB;ACE2;SRC;GPER1;PECAM1;INS,4062,0.050002461962676645
437,Positive Regulation of Receptor Signaling Pathway via STAT (GO:1904894),9.481080830644165e-05,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,IL6;NOTCH1;TSLP;LEP;LIF;TYK2,4062,0.050002461962676645
437,Positive Regulation of T Cell Proliferation (GO:0042102),9.966127402414296e-05,7/65,0.1076923076923077,12.345363587636234,153.9576885075937,IL6;ANXA1;CD40LG;LEP;CD28;TNFSF9;TYK2,4062,0.050002461962676645
437,Negative Regulation of miRNA Transcription (GO:1902894),0.00011020436424365194,5/25,0.2,25.35897435897436,313.3915485176811,SMAD3;PDGFB;SOX9;PPARA;VEGFA,4062,0.050002461962676645
437,Interleukin-6-Mediated Signaling Pathway (GO:0070102),0.0001143864171787685,4/12,0.3333333333333333,50.48979591836735,621.4783262572987,IL6;SRC;STAT3;JAK1,4062,0.050002461962676645
437,Positive Regulation of Chemotaxis (GO:0050921),0.00015423938080450986,6/46,0.13043478260869565,15.278350515463918,183.1344786743041,P2RY12;IL6;PDGFB;KDR;HSPB1;VEGFA,4062,0.050002461962676645
437,Negative Regulation of miRNA Metabolic Process (GO:2000629),0.00015648138354305586,5/27,0.18518518518518517,23.05128205128205,275.60325810758144,SMAD3;PDGFB;SOX9;PPARA;VEGFA,4062,0.050002461962676645
437,Cardiac Cell Development (GO:0055006),0.00015648138354305586,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,JAG1;NOTCH1;MYH11;VEGFA,4062,0.050002461962676645
437,Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718),0.0002076952484974755,6/49,0.12244897959183673,14.210261328218651,164.99131524160097,IL6;NOTCH1;JAG1;SMAD3;SNAI1;PTK2,4062,0.050002461962676645
437,Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),0.0002076952484974755,6/49,0.12244897959183673,14.210261328218651,164.99131524160097,JUN;IL6;FGF9;HDAC1;MMP2;PDGFB,4062,0.050002461962676645
437,Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),0.0002244141230039781,6/50,0.12,13.88659793814433,159.57344828850043,ANXA1;KDR;PDGFB;HSPB1;ETS1;VEGFA,4062,0.050002461962676645
437,Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625),0.00030712074746652284,5/32,0.15625,18.77777777777778,208.10711759419505,CASP8;TNFRSF10B;TNFRSF10A;CFLAR;TNFRSF1A,4062,0.050002461962676645
437,Nuclear Receptor-Mediated Signaling Pathway (GO:0141193),0.00030712074746652284,5/32,0.15625,18.77777777777778,208.10711759419505,RXRB;GPER1;NR3C1;PPARA;AREG,4062,0.050002461962676645
437,Cellular Response to Corticosteroid Stimulus (GO:0071384),0.0003170035988695086,4/16,0.25,33.6530612244898,371.4740483715657,ZFP36;ANXA1;GPER1;NR3C1,4062,0.050002461962676645
437,Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015),0.0003463479606320355,6/55,0.10909090909090909,12.466442247001892,136.27645857990532,ZFP36;IL6;LEP;STAT3;PPARA;IL17D,4062,0.050002461962676645
437,Response to Peptide Hormone (GO:0043434),0.0003712074269645193,6/56,0.10714285714285714,12.216494845360824,132.26100624841683,SMAD3;SRC;GPER1;LEP;STAT3;STAT6,4062,0.050002461962676645
437,Regulation of Endothelial Cell Chemotaxis (GO:2001026),0.0003862689943628114,4/17,0.23529411764705882,31.06279434850864,334.7923648041761,NOTCH1;KDR;HSPB1;VEGFA,4062,0.050002461962676645
437,Heart Morphogenesis (GO:0003007),0.0004043587867873476,6/57,0.10526315789473684,11.97634930260764,128.42832253074832,ACVR1;NOTCH1;SOX9;EPHB4;PTK2;VEGFA,4062,0.050002461962676645
437,Regulation of Lymphocyte Proliferation (GO:0050670),0.0004749048287225971,4/18,0.2222222222222222,28.84256559766764,303.8404891137544,TNFSF18;LGALS3;LEP;TNFSF9,4062,0.050002461962676645
437,Regulation of Acute Inflammatory Response (GO:0002673),0.0004749048287225971,4/18,0.2222222222222222,28.84256559766764,303.8404891137544,IL6;GSTP1;OSMR;INS,4062,0.050002461962676645
437,Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924),0.0004905706153887033,5/36,0.1388888888888889,16.351530190239867,171.49530707153963,FLT1;NOTCH1;KDR;HSPB1;VEGFA,4062,0.050002461962676645
